distance,loss
1147.400,37.489
1147.500,37.451
1147.600,37.410
1147.700,37.369
1147.800,37.329
1147.900,37.292
1148.000,37.258
1148.100,37.227
1148.200,37.198
1148.300,37.172
1148.400,37.148
1148.500,37.127
1148.600,37.109
1148.700,37.093
1148.800,37.081
1148.900,37.074
1149.000,37.071
1149.100,37.074
1149.200,37.084
1149.300,37.101
1149.400,37.125
1149.500,37.158
1149.600,37.194
1149.700,37.233
1149.800,37.269
1149.900,37.302
1150.000,37.328
1150.100,37.343
1150.200,37.345
1150.300,37.334
1150.400,37.311
1150.500,37.280
1150.600,37.244
1150.700,37.206
1150.800,37.169
1150.900,37.136
1151.000,37.110
1151.100,37.093
1151.200,37.084
1151.300,37.081
1151.400,37.083
1151.500,37.089
1151.600,37.098
1151.700,37.108
1151.800,37.118
1151.900,37.127
1152.000,37.134
1152.100,37.139
1152.200,37.141
1152.300,37.140
1152.400,37.136
1152.500,37.127
1152.600,37.113
1152.700,37.095
1152.800,37.076
1152.900,37.059
1153.000,37.048
1153.100,37.045
1153.200,37.054
1153.300,37.079
1153.400,37.123
1153.500,37.186
1153.600,37.266
1153.700,37.357
1153.800,37.455
1153.900,37.554
1154.000,37.650
1154.100,37.737
1154.200,37.812
1154.300,37.869
1154.400,37.913
1154.500,37.945
1154.600,37.969
1154.700,37.987
1154.800,38.002
1154.900,38.018
1155.000,38.037
1155.100,38.062
1155.200,38.091
1155.300,38.123
1155.400,38.156
1155.500,38.188
1155.600,38.219
1155.700,38.245
1155.800,38.266
1155.900,38.280
1156.000,38.288
1156.100,38.291
1156.200,38.290
1156.300,38.286
1156.400,38.280
1156.500,38.273
1156.600,38.267
1156.700,38.262
1156.800,38.258
1156.900,38.256
1157.000,38.255
1157.100,38.256
1157.200,38.258
1157.300,38.261
1157.400,38.266
1157.500,38.272
1157.600,38.278
1157.700,38.283
1157.800,38.287
1157.900,38.289
1158.000,38.287
1158.100,38.280
1158.200,38.268
1158.300,38.250
1158.400,38.227
1158.500,38.199
1158.600,38.169
1158.700,38.136
1158.800,38.104
1158.900,38.072
1159.000,38.041
1159.100,38.015
1159.200,37.992
1159.300,37.976
1159.400,37.966
1159.500,37.965
1159.600,37.974
1159.700,37.994
1159.800,38.027
1159.900,38.073
1160.000,38.130
1160.100,38.194
1160.200,38.262
1160.300,38.329
1160.400,38.391
1160.500,38.445
1160.600,38.488
1160.700,38.514
1160.800,38.526
1160.900,38.527
1161.000,38.521
1161.100,38.511
1161.200,38.500
1161.300,38.494
1161.400,38.494
1161.500,38.505
1161.600,38.526
1161.700,38.554
1161.800,38.587
1161.900,38.623
1162.000,38.658
1162.100,38.691
1162.200,38.718
1162.300,38.738
1162.400,38.750
1162.500,38.755
1162.600,38.755
1162.700,38.751
1162.800,38.745
1162.900,38.737
1163.000,38.729
1163.100,38.723
1163.200,38.718
1163.300,38.715
1163.400,38.714
1163.500,38.714
1163.600,38.716
1163.700,38.719
1163.800,38.724
1163.900,38.730
1164.000,38.736
1164.100,38.742
1164.200,38.747
1164.300,38.749
1164.400,38.748
1164.500,38.744
1164.600,38.734
1164.700,38.717
1164.800,38.696
1164.900,38.669
1165.000,38.639
1165.100,38.607
1165.200,38.574
1165.300,38.542
1165.400,38.512
1165.500,38.484
1165.600,38.461
1165.700,38.443
1165.800,38.432
1165.900,38.428
1166.000,38.434
1166.100,38.449
1166.200,38.475
1166.300,38.514
1166.400,38.564
1166.500,38.623
1166.600,38.687
1166.700,38.753
1166.800,38.817
1166.900,38.877
1167.000,38.929
1167.100,38.971
1167.200,39.000
1167.300,39.017
1167.400,39.024
1167.500,39.023
1167.600,39.013
1167.700,38.996
1167.800,38.974
1167.900,38.947
1168.000,38.917
1168.100,38.885
1168.200,38.852
1168.300,38.820
1168.400,38.789
1168.500,38.762
1168.600,38.739
1168.700,38.722
1168.800,38.712
1168.900,38.706
1169.000,38.705
1169.100,38.708
1169.200,38.712
1169.300,38.718
1169.400,38.723
1169.500,38.727
1169.600,38.730
1169.700,38.731
1169.800,38.731
1169.900,38.731
1170.000,38.729
1170.100,38.728
1170.200,38.727
1170.300,38.726
1170.400,38.727
1170.500,38.727
1170.600,38.728
1170.700,38.729
1170.800,38.729
1170.900,38.729
1171.000,38.728
1171.100,38.726
1171.200,38.722
1171.300,38.718
1171.400,38.715
1171.500,38.712
1171.600,38.711
1171.700,38.713
1171.800,38.718
1171.900,38.728
1172.000,38.741
1172.100,38.757
1172.200,38.771
1172.300,38.781
1172.400,38.784
1172.500,38.778
1172.600,38.758
1172.700,38.724
1172.800,38.672
1172.900,38.608
1173.000,38.537
1173.100,38.464
1173.200,38.395
1173.300,38.335
1173.400,38.291
1173.500,38.266
1173.600,38.265
1173.700,38.284
1173.800,38.317
1173.900,38.359
1174.000,38.403
1174.100,38.445
1174.200,38.477
1174.300,38.496
1174.400,38.497
1174.500,38.481
1174.600,38.453
1174.700,38.417
1174.800,38.376
1174.900,38.335
1175.000,38.298
1175.100,38.268
1175.200,38.249
1175.300,38.239
1175.400,38.237
1175.500,38.241
1175.600,38.247
1175.700,38.255
1175.800,38.262
1175.900,38.266
1176.000,38.265
1176.100,38.261
1176.200,38.254
1176.300,38.248
1176.400,38.244
1176.500,38.244
1176.600,38.250
1176.700,38.263
1176.800,38.286
1176.900,38.317
1177.000,38.352
1177.100,38.389
1177.200,38.425
1177.300,38.457
1177.400,38.481
1177.500,38.495
1177.600,38.496
1177.700,38.486
1177.800,38.465
1177.900,38.436
1178.000,38.400
1178.100,38.360
1178.200,38.319
1178.300,38.276
1178.400,38.236
1178.500,38.197
1178.600,38.162
1178.700,38.130
1178.800,38.101
1178.900,38.076
1179.000,38.056
1179.100,38.040
1179.200,38.029
1179.300,38.023
1179.400,38.020
1179.500,38.020
1179.600,38.023
1179.700,38.027
1179.800,38.031
1179.900,38.035
1180.000,38.038
1180.100,38.040
1180.200,38.041
1180.300,38.040
1180.400,38.040
1180.500,38.039
1180.600,38.038
1180.700,38.037
1180.800,38.036
1180.900,38.035
1181.000,38.035
1181.100,38.035
1181.200,38.035
1181.300,38.035
1181.400,38.036
1181.500,38.036
1181.600,38.036
1181.700,38.037
1181.800,38.037
1181.900,38.037
1182.000,38.037
1182.100,38.037
1182.200,38.037
1182.300,38.036
1182.400,38.036
1182.500,38.036
1182.600,38.035
1182.700,38.035
1182.800,38.035
1182.900,38.035
1183.000,38.035
1183.100,38.036
1183.200,38.037
1183.300,38.038
1183.400,38.039
1183.500,38.040
1183.600,38.041
1183.700,38.041
1183.800,38.040
1183.900,38.038
1184.000,38.035
1184.100,38.031
1184.200,38.026
1184.300,38.022
1184.400,38.020
1184.500,38.020
1184.600,38.023
1184.700,38.030
1184.800,38.041
1184.900,38.058
1185.000,38.079
1185.100,38.104
1185.200,38.134
1185.300,38.166
1185.400,38.202
1185.500,38.240
1185.600,38.281
1185.700,38.323
1185.800,38.365
1185.900,38.404
1186.000,38.439
1186.100,38.467
1186.200,38.487
1186.300,38.497
1186.400,38.494
1186.500,38.479
1186.600,38.455
1186.700,38.423
1186.800,38.387
1186.900,38.350
1187.000,38.315
1187.100,38.284
1187.200,38.261
1187.300,38.246
1187.400,38.239
1187.500,38.237
1187.600,38.241
1187.700,38.247
1187.800,38.254
1187.900,38.262
1188.000,38.267
1188.100,38.271
1188.200,38.272
1188.300,38.271
1188.400,38.270
1188.500,38.268
1188.600,38.267
1188.700,38.266
1188.800,38.267
1188.900,38.269
1189.000,38.272
1189.100,38.275
1189.200,38.277
1189.300,38.278
1189.400,38.277
1189.500,38.273
1189.600,38.265
1189.700,38.253
1189.800,38.240
1189.900,38.228
1190.000,38.220
1190.100,38.217
1190.200,38.223
1190.300,38.240
1190.400,38.270
1190.500,38.315
1190.600,38.371
1190.700,38.434
1190.800,38.502
1190.900,38.569
1191.000,38.631
1191.100,38.686
1191.200,38.728
1191.300,38.756
1191.400,38.771
1191.500,38.775
1191.600,38.771
1191.700,38.762
1191.800,38.749
1191.900,38.737
1192.000,38.726
1192.100,38.720
1192.200,38.718
1192.300,38.718
1192.400,38.720
1192.500,38.723
1192.600,38.726
1192.700,38.727
1192.800,38.727
1192.900,38.723
1193.000,38.718
1193.100,38.712
1193.200,38.707
1193.300,38.705
1193.400,38.706
1193.500,38.712
1193.600,38.725
1193.700,38.745
1193.800,38.771
1193.900,38.802
1194.000,38.835
1194.100,38.868
1194.200,38.901
1194.300,38.930
1194.400,38.954
1194.500,38.971
1194.600,38.983
1194.700,38.988
1194.800,38.989
1194.900,38.985
1195.000,38.978
1195.100,38.969
1195.200,38.958
1195.300,38.947
1195.400,38.936
1195.500,38.926
1195.600,38.920
1195.700,38.918
1195.800,38.921
1195.900,38.932
1196.000,38.951
1196.100,38.980
1196.200,39.016
1196.300,39.055
1196.400,39.095
1196.500,39.132
1196.600,39.162
1196.700,39.182
1196.800,39.188
1196.900,39.177
1197.000,39.152
1197.100,39.116
1197.200,39.076
1197.300,39.035
1197.400,38.999
1197.500,38.971
1197.600,38.957
1197.700,38.962
1197.800,38.984
1197.900,39.023
1198.000,39.076
1198.100,39.141
1198.200,39.215
1198.300,39.298
1198.400,39.386
1198.500,39.477
1198.600,39.569
1198.700,39.662
1198.800,39.754
1198.900,39.843
1199.000,39.928
1199.100,40.008
1199.200,40.081
1199.300,40.145
1199.400,40.201
1199.500,40.247
1199.600,40.284
1199.700,40.312
1199.800,40.331
1199.900,40.340
1200.000,40.340
